loan_id,origination_SeriousDlqin2yrs,origination_RevolvingUtilizationOfUnsecuredLines,origination_age,origination_NumberOfTime30-59DaysPastDueNotWorse,origination_DebtRatio,origination_MonthlyIncome,origination_NumberOfOpenCreditLinesAndLoans,origination_NumberOfTimes90DaysLate,origination_NumberRealEstateLoansOrLines,origination_NumberOfTime60-89DaysPastDueNotWorse,origination_NumberOfDependents,origination_origination_PD,current_SeriousDlqin2yrs,current_RevolvingUtilizationOfUnsecuredLines,current_age,current_NumberOfTime30-59DaysPastDueNotWorse,current_DebtRatio,current_MonthlyIncome,current_NumberOfOpenCreditLinesAndLoans,current_NumberOfTimes90DaysLate,current_NumberRealEstateLoansOrLines,current_NumberOfTime60-89DaysPastDueNotWorse,current_NumberOfDependents,current_origination_PD,current_trajectory,current_current_PD,pd_origin,pd_current,product_type,security_status,collateral_type,balance,ead,eir,remaining_lifetime_months,lgd_category,lgd,default_status
1422,0,0.9999999,49,1,0.090073723,66600.0,8,0,1,0,3.0,0.65932363,0,0.9439575914607614,51,1.0,0.08953290542719329,67092.18638349605,8.0,0.0,1.0,0.0,3.0,0.65932363,stable,0.6462265,0.65932363,0.6462265,credit_card,unsecured,,20426.58359702014,20426.58359702014,0.1790262773919809,33,LGD_CREDIT_CARD,0.55,0
1423,0,0.153885264,35,0,0.531198582,7900.0,6,0,2,0,0.0,0.24720119,0,0.16804159960879267,37,0.0,0.5958176092499778,7491.578736660872,6.0,0.0,2.0,0.0,0.0,0.24720119,deteriorating,0.21366121,0.24720119,0.21366121,credit_card,unsecured,,4733.40770275434,4733.40770275434,0.17340017729353352,36,LGD_CREDIT_CARD,0.55,0
1424,0,0.518812324,49,0,0.40291177,5700.0,11,0,2,0,2.0,0.3866129,0,0.6021723573116009,51,0.0,0.43596730132812345,5439.846805918892,11.0,0.0,2.0,0.0,2.0,0.3866129,deteriorating,0.35913667,0.3866129,0.35913667,credit_card,unsecured,,19007.991655564485,19007.991655564485,0.1638744526585539,4,LGD_CREDIT_CARD,0.55,0
1425,0,0.609055638,56,1,0.386899852,6060.0,4,0,2,0,1.0,0.5097743,0,0.5878334589213194,58,1.0,0.3911264601840404,6279.7282864231465,4.0,0.0,2.0,0.0,1.0,0.5097743,stable,0.5136199,0.5097743,0.5136199,credit_card,unsecured,,6876.648318200665,6876.648318200665,0.17507687043884154,46,LGD_CREDIT_CARD,0.55,0
1426,0,0.120555025,64,0,0.275521541,8100.0,6,0,1,0,0.0,0.113685854,0,0.12360110216654191,66,0.0,0.28480210932077316,8240.041519785947,6.0,0.0,1.0,0.0,0.0,0.113685854,stable,0.11634476,0.113685854,0.11634476,credit_card,unsecured,,2216.265956742789,2216.265956742789,0.19636451247304942,15,LGD_CREDIT_CARD,0.55,0
1427,0,0.664529838,82,1,0.653724379,6000.0,11,0,0,0,0.0,0.79618967,0,0.6542243676312224,84,1.0,0.6657999005259821,6326.542825449352,11.0,0.0,0.0,0.0,0.0,0.79618967,stable,0.83432317,0.79618967,0.83432317,mortgage,secured,real_estate,415042.61834905,415042.61834905,0.059573882276988246,247,LGD_MORTGAGE,0.1,1
1428,0,0.064835195,56,2,0.197624587,8166.0,10,0,1,0,0.0,0.43356657,0,0.07906631463171987,58,3.0,0.1809641339389989,7329.497123842962,10.0,0.0,1.0,0.0,0.0,0.43356657,deteriorating,0.7347001,0.43356657,0.7347001,credit_card,unsecured,,5829.289611035198,5829.289611035198,0.1970132615040807,13,LGD_CREDIT_CARD,0.55,1
1429,0,0.160288327,63,0,0.151761518,10700.0,7,0,2,0,1.0,0.05779425,0,0.17090918276034778,65,0.0,0.1748340769001725,10095.40313654329,7.0,0.0,2.0,0.0,1.0,0.05779425,deteriorating,0.18933038,0.05779425,0.18933038,mortgage,secured,real_estate,272842.23260163056,272842.23260163056,0.05390891396810411,140,LGD_MORTGAGE,0.1,0
1430,0,0.216677672,32,0,0.189318726,2920.0,6,0,0,0,1.0,0.28707045,0,0.1952158152784684,34,0.0,0.168215704382252,3315.9121328962706,6.0,0.0,0.0,0.0,1.0,0.28707045,improving,0.23469354,0.28707045,0.23469354,mortgage,secured,real_estate,336750.2735412896,336750.2735412896,0.06483104247104232,229,LGD_MORTGAGE,0.1,0
1431,0,0.443944541,65,1,0.662545192,13829.0,19,0,3,0,1.0,0.44412604,0,0.44052229039777685,67,1.0,0.6388225610305307,14258.7620811249,19.0,0.0,3.0,0.0,1.0,0.44412604,stable,0.490094,0.44412604,0.490094,credit_card,unsecured,,6015.444330588611,6015.444330588611,0.2010194563642977,23,LGD_CREDIT_CARD,0.55,0
1432,0,0.071677893,66,0,0.082049792,10322.0,10,0,0,0,0.0,0.06470775,0,0.0798924682088019,68,0.0,0.09474391055594698,11212.693520096422,10.0,0.0,0.0,0.0,0.0,0.06470775,deteriorating,0.21335112,0.06470775,0.21335112,mortgage,secured,real_estate,527401.6008773837,527401.6008773837,0.0610961996768065,239,LGD_MORTGAGE,0.1,0
1433,0,0.9999999,31,0,0.377983064,2597.0,3,0,0,0,0.0,0.52185804,0,0.9977404966004441,33,0.0,0.378765372673392,2763.127233822074,3.0,0.0,0.0,0.0,0.0,0.52185804,stable,0.54672337,0.52185804,0.54672337,mortgage,secured,real_estate,563297.4878519168,563297.4878519168,0.06545684882050895,219,LGD_MORTGAGE,0.1,1
1434,0,0.321368229,42,0,0.39186572,4646.0,5,0,1,0,2.0,0.2567398,0,0.3454507600793379,44,0.0,0.4103575211991889,4583.325652413554,5.0,1.0,1.0,1.0,2.0,0.2567398,deteriorating,0.12631755,0.2567398,0.12631755,credit_card,unsecured,,18396.709719730014,18396.709719730014,0.20035173170428933,35,LGD_CREDIT_CARD,0.55,1
1435,0,0.244637554,63,0,0.422681092,15157.0,11,0,2,0,0.0,0.14716998,0,0.20869187823280955,65,0.0,0.3846998750995044,19032.695235674775,11.0,0.0,2.0,0.0,0.0,0.14716998,improving,0.121894814,0.14716998,0.121894814,credit_card,unsecured,,6500.049688692591,6500.049688692591,0.1703840580803408,10,LGD_CREDIT_CARD,0.55,0
1436,0,0.007001374,73,0,0.007364545,1900.0,12,0,0,0,0.0,0.05263776,0,0.007499595022920496,75,0.0,0.0072620180745411825,1857.3540009118124,12.0,0.0,0.0,0.0,0.0,0.05263776,stable,0.04944684,0.05263776,0.04944684,credit_card,unsecured,,8368.8882070443,8368.8882070443,0.20340244921020278,21,LGD_CREDIT_CARD,0.55,0
1437,0,0.444146833,51,0,0.390490075,8916.0,12,0,2,0,0.0,0.27081755,0,0.4636107763023088,53,0.0,0.3778051686333292,9203.392507664277,12.0,0.0,2.0,0.0,0.0,0.27081755,stable,0.28172955,0.27081755,0.28172955,credit_card,unsecured,,5293.483039376663,5293.483039376663,0.18689388824009392,27,LGD_CREDIT_CARD,0.55,0
1438,0,0.971929064,37,0,0.587934674,9000.0,19,0,2,0,4.0,0.7520299,0,0.8971126616016686,39,0.0,0.5525961542687383,8763.107925224416,19.0,0.0,2.0,0.0,4.0,0.7520299,deteriorating,0.59217,0.7520299,0.59217,credit_card,unsecured,,7701.653868377635,7701.653868377635,0.168681384960646,17,LGD_CREDIT_CARD,0.55,0
1439,0,0.011055404,44,0,0.241050853,6508.0,13,0,2,0,3.0,0.0810219,0,0.01039391718220716,46,0.0,0.2351749463877234,7542.191368502063,13.0,0.0,2.0,0.0,3.0,0.0810219,improving,0.083622925,0.0810219,0.083622925,auto_loan,secured,vehicle,23482.09776423903,23482.09776423903,0.05986854651097212,40,LGD_AUTO,0.25,0
1440,0,0.008345852,46,0,0.12371907,4000.0,13,0,1,0,1.0,0.049244046,0,0.008294614062475537,48,0.0,0.12648292478308346,3873.0633441791924,13.0,0.0,1.0,0.0,1.0,0.049244046,deteriorating,0.08779636,0.049244046,0.08779636,credit_card,unsecured,,10221.771013444613,10221.771013444613,0.18620619136294936,4,LGD_CREDIT_CARD,0.55,0
1441,0,0.215421273,88,0,0.303262956,4167.0,5,0,1,0,0.0,0.07005925,0,0.21176292903604813,90,0.0,0.28167948710063584,4596.325440845721,5.0,0.0,1.0,0.0,0.0,0.07005925,stable,0.40172708,0.07005925,0.40172708,credit_card,unsecured,,4288.300031944525,4288.300031944525,0.19939109317439957,17,LGD_CREDIT_CARD,0.55,0
1442,0,0.027102089,46,0,0.280879954,19000.0,9,0,2,0,1.0,0.111693785,0,0.028088703306542482,48,0.0,0.28226569440741067,19244.90042225422,9.0,0.0,2.0,0.0,1.0,0.111693785,stable,0.29015324,0.111693785,0.29015324,mortgage,secured,real_estate,374364.4864233468,374364.4864233468,0.05824678976370868,254,LGD_MORTGAGE,0.1,0
1443,0,0.270052198,45,0,0.249021143,16600.0,13,0,2,0,0.0,0.10021411,0,0.27210852623512255,47,0.0,0.2610124739366582,18371.594217224225,13.0,0.0,2.0,0.0,0.0,0.10021411,stable,0.12495424,0.10021411,0.12495424,credit_card,unsecured,,1753.9818940412372,1753.9818940412372,0.18294292785147118,25,LGD_CREDIT_CARD,0.55,1
1444,1,0.9999999,26,0,0.105526243,3600.0,2,1,0,0,0.0,0.80184644,1,0.9623457626478877,28,0.0,0.10509178407305585,3943.527973259694,2.0,1.0,0.0,0.0,0.0,0.80184644,stable,0.78614795,0.80184644,0.78614795,credit_card,unsecured,,3379.92913776586,3379.92913776586,0.1612054187105242,22,LGD_CREDIT_CARD,0.55,1
1445,0,0.031039321,81,0,0.011836914,2280.0,3,0,0,0,0.0,0.034842696,0,0.032455979731609026,83,1.0,0.012577495186623107,2282.8004004206778,3.0,0.0,0.0,0.0,0.0,0.034842696,deteriorating,0.04739342,0.034842696,0.04739342,credit_card,unsecured,,4000.7565329589356,4000.7565329589356,0.17473815747235846,11,LGD_CREDIT_CARD,0.55,0
1446,0,0.177512447,67,0,0.497113083,7100.0,25,0,3,0,1.0,0.2309193,0,0.17890944424416533,69,0.0,0.4630906135993402,7501.610991463405,25.0,0.0,3.0,0.0,1.0,0.2309193,stable,0.12048829,0.2309193,0.12048829,credit_card,unsecured,,14017.718649855722,14017.718649855722,0.1835854041651368,27,LGD_CREDIT_CARD,0.55,1
1447,0,0.006705751,69,0,0.166483063,7261.0,5,0,2,0,0.0,0.044241615,0,0.008127994659615225,71,0.0,0.17656501249035095,6643.024525293499,5.0,0.0,2.0,0.0,0.0,0.044241615,deteriorating,0.03451488,0.044241615,0.03451488,credit_card,unsecured,,3326.051027353371,3326.051027353371,0.18827001287106596,7,LGD_CREDIT_CARD,0.55,0
1448,0,0.232688366,41,0,2186.0,0.0,5,0,1,0,0.0,0.089063734,0,0.24654753183391007,43,1.0,4.0,0.0,5.0,1.0,1.0,0.0,0.0,0.089063734,deteriorating,0.21282706,0.089063734,0.21282706,mortgage,secured,real_estate,202063.54528042185,202063.54528042185,0.061673407501486276,94,LGD_MORTGAGE,0.1,0
1449,0,0.221250481,73,3,0.389370933,3687.0,8,0,0,0,0.0,0.6945805,0,0.2177433488351483,75,3.0,0.36659871917621334,3757.879966048817,8.0,0.0,0.0,0.0,0.0,0.6945805,stable,0.6405922,0.6945805,0.6405922,credit_card,unsecured,,11056.431719814102,11056.431719814102,0.19044965865761287,16,LGD_CREDIT_CARD,0.55,0
1450,0,0.006224589,69,0,0.253087493,5748.0,8,0,1,0,0.0,0.027700305,0,0.006040159689970057,71,0.0,0.28755912233396963,6114.899353379742,8.0,0.0,1.0,0.0,0.0,0.027700305,stable,0.2957323,0.027700305,0.2957323,credit_card,unsecured,,2197.865109569893,2197.865109569893,0.21157359336498818,3,LGD_CREDIT_CARD,0.55,0
1451,0,0.048073798,74,0,0.071315372,4416.0,2,0,0,0,0.0,0.041244525,0,0.06119193069587391,76,0.0,0.07951764506101895,4136.350460846505,2.0,1.0,0.0,1.0,0.0,0.041244525,deteriorating,0.04940099,0.041244525,0.04940099,auto_loan,secured,vehicle,34758.96968025594,34758.96968025594,0.06187834425894771,32,LGD_AUTO,0.25,0
1452,0,0.08423334,56,0,0.243399469,6400.0,14,0,1,0,1.0,0.122762196,0,0.0826455858172826,58,0.0,0.27571076530024924,6646.733841488057,14.0,0.0,1.0,0.0,1.0,0.122762196,stable,0.06981823,0.122762196,0.06981823,credit_card,unsecured,,19714.59234101804,19714.59234101804,0.18846182452907362,8,LGD_CREDIT_CARD,0.55,0
1453,0,0.519931802,67,0,0.261601456,2197.0,5,0,0,0,0.0,0.31305405,0,0.37626799666107424,69,0.0,0.2424034413719716,2493.8082326623717,5.0,0.0,0.0,0.0,0.0,0.31305405,improving,0.28381708,0.31305405,0.28381708,credit_card,unsecured,,10277.596801139796,10277.596801139796,0.20504637035116616,6,LGD_CREDIT_CARD,0.55,0
1454,0,0.245528275,81,0,0.15133438,3184.0,3,0,0,0,0.0,0.115319625,0,0.2292203096011861,83,0.0,0.14337900170265794,3316.2667802917263,3.0,0.0,0.0,0.0,0.0,0.115319625,stable,0.17320319,0.115319625,0.17320319,credit_card,unsecured,,6766.121473973382,6766.121473973382,0.16928942072128506,13,LGD_CREDIT_CARD,0.55,0
1455,0,0.010199709,86,0,0.252279635,4605.0,11,0,1,0,0.0,0.048921328,0,0.00867802330572706,88,0.0,0.21376572002749483,5189.728406976235,11.0,0.0,1.0,0.0,0.0,0.048921328,improving,0.04803674,0.048921328,0.04803674,credit_card,unsecured,,8745.793645108692,8745.793645108692,0.2228698956732772,27,LGD_CREDIT_CARD,0.55,0
1456,0,0.327198957,30,0,0.204819277,5394.0,3,0,0,0,2.0,0.23029532,0,0.31727333276664493,32,0.0,0.2077823261849395,5580.676641762123,3.0,0.0,0.0,0.0,2.0,0.23029532,stable,0.22042827,0.23029532,0.22042827,credit_card,unsecured,,1221.2720370177399,1221.2720370177399,0.138401083439973,27,LGD_CREDIT_CARD,0.55,0
1457,0,0.079293011,69,0,0.203197868,1500.0,2,0,0,0,0.0,0.071600534,0,0.08030251335583947,71,0.0,0.20238485220514113,1684.1164371123095,2.0,0.0,0.0,0.0,0.0,0.071600534,stable,0.072253056,0.071600534,0.072253056,credit_card,unsecured,,4229.156945167228,4229.156945167228,0.20099540852891945,16,LGD_CREDIT_CARD,0.55,0
1458,0,0.164489534,48,0,0.625916544,7500.0,10,0,1,0,2.0,0.21045478,0,0.17406596111611258,50,0.0,0.5951460780358532,7164.73592889033,10.0,0.0,1.0,0.0,2.0,0.21045478,stable,0.6854163,0.21045478,0.6854163,credit_card,unsecured,,3254.2336933994497,3254.2336933994497,0.20261204783461104,21,LGD_CREDIT_CARD,0.55,1
1459,0,0.65391976,56,0,0.432160194,8239.0,11,0,2,0,0.0,0.319681,0,0.6717073004292087,58,0.0,0.4121814919411704,8770.696888712957,11.0,0.0,2.0,0.0,0.0,0.319681,stable,0.26614502,0.319681,0.26614502,mortgage,secured,real_estate,375886.63096404466,375886.63096404466,0.06378766807149115,98,LGD_MORTGAGE,0.1,1
1460,0,0.449394869,51,0,0.674358501,5416.0,14,0,3,0,2.0,0.4350213,0,0.46340207358245333,53,0.0,0.6758182039894678,5618.327538370488,14.0,0.0,3.0,0.0,2.0,0.4350213,stable,0.41965368,0.4350213,0.41965368,credit_card,unsecured,,9965.073262283313,9965.073262283313,0.1916998634720065,4,LGD_CREDIT_CARD,0.55,1
1461,0,0.011423107,58,0,0.168232558,21499.0,13,0,2,0,2.0,0.081346795,0,0.012076249040376753,60,0.0,0.12629037585322242,24729.36143727735,13.0,0.0,2.0,0.0,2.0,0.081346795,improving,0.27133724,0.081346795,0.27133724,credit_card,unsecured,,2705.537590388883,2705.537590388883,0.17104170822278625,27,LGD_CREDIT_CARD,0.55,0
1462,0,0.007909158,89,0,0.000774144,5166.0,2,0,0,0,0.0,0.011186314,0,0.008095714974948291,91,0.0,0.0007328791648306001,5757.786497890723,2.0,0.0,0.0,0.0,0.0,0.011186314,stable,0.004984691,0.011186314,0.004984691,credit_card,unsecured,,19344.304199383503,19344.304199383503,0.17069211453351257,19,LGD_CREDIT_CARD,0.55,0
1463,0,0.0,57,0,0.0,7901.0,3,0,0,0,0.0,0.12289278,0,0.0,59,0.0,0.0,8395.778435374923,3.0,0.0,0.0,0.0,0.0,0.12289278,stable,0.096255645,0.12289278,0.096255645,credit_card,unsecured,,9220.819830019564,9220.819830019564,0.18262133994623714,20,LGD_CREDIT_CARD,0.55,1
1464,0,0.10848192,61,0,0.751006711,1489.0,4,0,2,0,0.0,0.12179237,0,0.09333041375089494,63,0.0,0.7240796602862105,1702.1525267847849,4.0,0.0,2.0,0.0,0.0,0.12179237,improving,0.201354,0.12179237,0.201354,mortgage,secured,real_estate,447322.52548354975,447322.52548354975,0.05966390792897429,182,LGD_MORTGAGE,0.1,0
1465,0,0.018892813,34,0,0.369651522,6800.0,8,0,2,0,0.0,0.12530316,0,0.020514413773048357,36,1.0,0.40711497157222737,6579.04350631031,8.0,0.0,2.0,0.0,0.0,0.12530316,deteriorating,0.3105163,0.12530316,0.3105163,credit_card,unsecured,,1583.0828135511692,1583.0828135511692,0.18924495049803852,8,LGD_CREDIT_CARD,0.55,0
1466,0,0.069148271,63,0,0.321077246,6200.0,19,0,1,0,1.0,0.24009153,0,0.05362357317514525,65,0.0,0.29627756678261596,7554.072134529003,19.0,0.0,1.0,0.0,1.0,0.24009153,improving,0.22725043,0.24009153,0.22725043,credit_card,unsecured,,4794.96652345053,4794.96652345053,0.15526721456222334,3,LGD_CREDIT_CARD,0.55,0
1467,0,0.304303797,41,0,0.311334133,9166.0,10,0,2,0,2.0,0.21328463,0,0.2937196628562938,43,0.0,0.2985795627591645,9854.46698705236,10.0,0.0,2.0,0.0,2.0,0.21328463,stable,0.75522876,0.21328463,0.75522876,credit_card,unsecured,,4081.577493450182,4081.577493450182,0.17333042792982817,7,LGD_CREDIT_CARD,0.55,1
1468,0,0.035643078,27,0,0.368850492,4166.0,9,0,1,0,0.0,0.2522555,0,0.03482313416347006,29,0.0,0.3853306407696392,4420.245940794278,9.0,0.0,1.0,0.0,0.0,0.2522555,stable,0.14361067,0.2522555,0.14361067,credit_card,unsecured,,11057.892676692507,11057.892676692507,0.1808617328101847,26,LGD_CREDIT_CARD,0.55,0
1469,0,0.854626002,61,0,0.821029828,6000.0,21,0,2,0,0.0,0.6210329,0,0.6456431966029449,63,0.0,0.7519396639310539,7179.217479383361,21.0,0.0,2.0,0.0,0.0,0.6210329,improving,0.95620406,0.6210329,0.95620406,credit_card,unsecured,,16912.97984115409,16912.97984115409,0.20208230102005165,11,LGD_CREDIT_CARD,0.55,1
1470,0,0.060791732,64,0,0.139513218,8586.0,8,0,1,0,0.0,0.057244856,0,0.06048664572321307,66,0.0,0.1323399938660488,9088.977013128153,8.0,0.0,1.0,0.0,0.0,0.057244856,stable,0.05761922,0.057244856,0.05761922,credit_card,unsecured,,3787.0467171207224,3787.0467171207224,0.19447409556161785,23,LGD_CREDIT_CARD,0.55,0
1471,0,0.9999999,28,0,0.221467391,2943.0,1,0,0,0,0.0,0.5799575,0,0.9598239818527626,30,0.0,0.22875327433877263,3110.20858141645,1.0,0.0,0.0,0.0,0.0,0.5799575,stable,0.57695353,0.5799575,0.57695353,credit_card,unsecured,,10403.716292704592,10403.716292704592,0.16561940134599273,8,LGD_CREDIT_CARD,0.55,1
1472,0,0.9999999,39,0,0.074168333,5500.0,3,1,0,0,1.0,0.8245191,0,0.9684554496913158,41,0.0,0.07448665560801145,5558.6755263182895,3.0,1.0,0.0,0.0,1.0,0.8245191,stable,0.77149296,0.8245191,0.77149296,credit_card,unsecured,,14166.298738430283,14166.298738430283,0.19683355865989627,15,LGD_CREDIT_CARD,0.55,1
1473,0,0.036136134,65,0,0.012158055,6250.0,6,0,0,0,1.0,0.06687601,0,0.03248127876186874,67,0.0,0.011913412153043803,7716.219198992386,6.0,0.0,0.0,0.0,1.0,0.06687601,improving,0.04527945,0.06687601,0.04527945,mortgage,secured,real_estate,594183.7063107735,594183.7063107735,0.06094257055923046,94,LGD_MORTGAGE,0.1,0
1474,0,0.051881082,34,0,0.43091515,3900.0,7,0,1,0,3.0,0.18012619,0,0.04855639079025336,36,0.0,0.40540669795854906,4784.995414668888,7.0,0.0,1.0,0.0,3.0,0.18012619,improving,0.11874811,0.18012619,0.11874811,credit_card,unsecured,,18297.7157623093,18297.7157623093,0.184572912835754,13,LGD_CREDIT_CARD,0.55,0
1475,0,0.569167476,29,0,0.453109378,5000.0,12,0,1,0,0.0,0.5350981,0,0.4693946993586669,31,0.0,0.386318232958601,5742.266863790384,12.0,0.0,1.0,0.0,0.0,0.5350981,improving,0.8388163,0.5350981,0.8388163,credit_card,unsecured,,5576.591642846921,5576.591642846921,0.198310104907092,9,LGD_CREDIT_CARD,0.55,1
1476,0,0.059075408,72,0,0.422995781,6635.0,10,0,2,0,1.0,0.12202825,0,0.05996379483892667,74,0.0,0.3929294215757365,7492.947720076431,10.0,0.0,2.0,0.0,1.0,0.12202825,stable,0.6383439,0.12202825,0.6383439,credit_card,unsecured,,5608.920035503897,5608.920035503897,0.20484730273849175,1,LGD_CREDIT_CARD,0.55,1
1477,0,0.863470446,52,0,40.03096903,1000.0,10,0,0,0,0.0,0.673257,0,0.562295973075036,54,0.0,36.44426001741951,1083.7293330015345,10.0,0.0,0.0,0.0,0.0,0.673257,improving,0.65902,0.673257,0.65902,credit_card,unsecured,,3101.8720734402286,3101.8720734402286,0.16346579767647976,2,LGD_CREDIT_CARD,0.55,1
1478,0,0.9999999,26,0,0.13462669,1700.0,2,0,0,0,0.0,0.5871983,0,1.0,28,0.0,0.13309332054481599,1803.311810157377,2.0,0.0,0.0,0.0,0.0,0.5871983,stable,0.58105206,0.5871983,0.58105206,credit_card,unsecured,,14211.315490802801,14211.315490802801,0.18826608810843484,31,LGD_CREDIT_CARD,0.55,1
1479,0,0.04519774,65,0,0.33863112,3900.0,3,0,2,0,0.0,0.08932665,0,0.04314465044268097,67,0.0,0.3391082410858058,4214.805142973536,3.0,0.0,2.0,0.0,0.0,0.08932665,stable,0.05777491,0.08932665,0.05777491,credit_card,unsecured,,14181.62791971332,14181.62791971332,0.17528939700280055,24,LGD_CREDIT_CARD,0.55,0
1480,0,0.625696469,50,3,0.55618104,4440.0,12,0,2,0,2.0,0.8519301,0,0.6382079924485209,52,3.0,0.5496881849130165,4581.531686584434,12.0,0.0,2.0,0.0,2.0,0.8519301,stable,0.91072845,0.8519301,0.91072845,auto_loan,secured,vehicle,26719.001363364507,26719.001363364507,0.056192078954974994,47,LGD_AUTO,0.25,1
1481,0,0.123375325,43,0,0.397283531,5300.0,9,0,2,0,3.0,0.20563725,0,0.1191167116532889,45,0.0,0.4398579168287175,5603.788004447288,9.0,0.0,2.0,0.0,3.0,0.20563725,stable,0.17306751,0.20563725,0.17306751,auto_loan,secured,vehicle,19174.34910114504,19174.34910114504,0.05828096365999293,56,LGD_AUTO,0.25,0
1482,0,0.282494112,54,1,0.405708282,5710.0,20,0,2,0,0.0,0.38583258,0,0.3214566083359865,56,1.0,0.4659669519636944,5528.157735230057,20.0,1.0,2.0,0.0,0.0,0.38583258,deteriorating,0.22914305,0.38583258,0.22914305,credit_card,unsecured,,10088.842166647224,10088.842166647224,0.20607495612781537,12,LGD_CREDIT_CARD,0.55,0
1483,0,0.348536115,68,0,0.221955609,5000.0,14,0,1,0,0.0,0.20589395,0,0.31458368077335996,70,0.0,0.24575893665675674,5175.530569862874,14.0,0.0,1.0,0.0,0.0,0.20589395,stable,0.20079336,0.20589395,0.20079336,auto_loan,secured,vehicle,36108.04495128182,36108.04495128182,0.06749657432190168,44,LGD_AUTO,0.25,0
1484,0,0.366469275,33,0,0.038622129,2873.0,4,0,0,0,3.0,0.43602893,0,0.37694684830760344,35,0.0,0.037532982146707757,2933.8446752443174,4.0,0.0,0.0,0.0,3.0,0.43602893,stable,0.4192699,0.43602893,0.4192699,credit_card,unsecured,,3780.2730848899614,3780.2730848899614,0.1965503818279951,4,LGD_CREDIT_CARD,0.55,0
1485,0,0.403305324,33,0,0.302261191,4333.0,7,0,2,0,2.0,0.20552492,0,0.395262099588398,35,0.0,0.310429964389879,4676.9436316773545,7.0,0.0,2.0,0.0,2.0,0.20552492,stable,0.75218207,0.20552492,0.75218207,credit_card,unsecured,,3095.6359809293112,3095.6359809293112,0.1927197017540723,5,LGD_CREDIT_CARD,0.55,1
1486,0,0.140673621,52,0,0.293582493,12200.0,14,0,1,0,1.0,0.1388273,0,0.13993510869141323,54,0.0,0.28735639889659226,12288.188677664766,14.0,0.0,1.0,0.0,1.0,0.1388273,stable,0.8039003,0.1388273,0.8039003,credit_card,unsecured,,6568.677524389999,6568.677524389999,0.17127960166026945,49,LGD_CREDIT_CARD,0.55,1
1487,0,0.024262571,35,0,0.568848758,3100.0,10,0,2,0,1.0,0.27264977,0,0.02284815862742075,37,0.0,0.4875637621325587,3320.4364274076815,10.0,0.0,2.0,0.0,1.0,0.27264977,stable,0.24659489,0.27264977,0.24659489,auto_loan,secured,vehicle,35116.16026006767,35116.16026006767,0.06704180943186641,59,LGD_AUTO,0.25,1
1488,0,0.0,51,0,0.339732054,5000.0,8,0,1,0,0.0,0.17423956,0,0.0,53,0.0,0.31785169638864413,5123.81407304117,8.0,0.0,1.0,0.0,0.0,0.17423956,stable,0.14961584,0.17423956,0.14961584,credit_card,unsecured,,3127.277609007087,3127.277609007087,0.17055538213112126,8,LGD_CREDIT_CARD,0.55,1
1489,0,0.953463007,53,0,0.619147817,1900.0,10,0,0,0,1.0,0.66639924,0,0.8493295829508328,55,0.0,0.5651614960260297,2103.5040549333353,10.0,0.0,0.0,0.0,1.0,0.66639924,improving,0.80513793,0.66639924,0.80513793,credit_card,unsecured,,5816.000938359018,5816.000938359018,0.19976977503591195,10,LGD_CREDIT_CARD,0.55,1
1490,0,0.04164546,74,0,0.249685195,5558.0,7,0,1,0,1.0,0.051084787,0,0.04956304999162711,76,1.0,0.2861840448987463,5138.252631020983,7.0,0.0,1.0,1.0,1.0,0.051084787,deteriorating,0.036919273,0.051084787,0.036919273,credit_card,unsecured,,6983.3475202454165,6983.3475202454165,0.18273206035488093,5,LGD_CREDIT_CARD,0.55,1
1491,0,0.009514332,74,0,0.125057683,2166.0,10,0,0,0,0.0,0.110057935,0,0.010055314058686416,76,0.0,0.13569286612935935,2197.3039240313587,10.0,0.0,0.0,0.0,0.0,0.110057935,stable,0.109104104,0.110057935,0.109104104,credit_card,unsecured,,1688.6010361264098,1688.6010361264098,0.1762546406003003,12,LGD_CREDIT_CARD,0.55,0
1492,0,0.086398766,89,0,0.320081918,8300.0,10,0,1,0,1.0,0.03512346,0,0.08150753645924691,91,0.0,0.2691888093921255,9844.893774447284,10.0,0.0,1.0,0.0,1.0,0.03512346,improving,0.040906265,0.03512346,0.040906265,credit_card,unsecured,,5980.366889411687,5980.366889411687,0.1876142637650991,5,LGD_CREDIT_CARD,0.55,0
1493,0,0.158100873,57,0,0.214729911,8200.0,8,0,1,0,3.0,0.10019068,0,0.1588796201368585,59,0.0,0.2194725847611721,8518.43542282092,8.0,0.0,1.0,0.0,3.0,0.10019068,stable,0.3131009,0.10019068,0.3131009,mortgage,secured,real_estate,294890.8297605831,294890.8297605831,0.06256566362973337,230,LGD_MORTGAGE,0.1,0
1494,0,0.015771753,46,0,0.188958122,6900.0,4,0,1,0,1.0,0.067082316,0,0.01742703887487392,48,0.0,0.19224143729512105,6718.952573032898,4.0,0.0,1.0,0.0,1.0,0.067082316,deteriorating,0.33940327,0.067082316,0.33940327,credit_card,unsecured,,18573.849946089107,18573.849946089107,0.1910932263486664,34,LGD_CREDIT_CARD,0.55,0
